#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2025-08-08-18-14-02
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1754657740.020935	Clb8bj1G6rNJ2ramg	192.168.100.143	38020	192.168.100.119	1900	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.021025	C7xeyd4bqkmzWhlu48	192.168.100.143	38020	192.168.100.119	6001	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.021115	CBkCzn29FOA9XKiOik	192.168.100.143	38020	192.168.100.119	9100	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.021209	CEmqfWlOYla8CF9H8	192.168.100.143	38020	192.168.100.119	10000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.021301	C9EcOo27aHkwbM5vD4	192.168.100.143	38020	192.168.100.119	2717	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.021391	Ch6WIk2uErW4zLeXh8	192.168.100.143	38020	192.168.100.119	1026	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.021480	CUcC3f4mjPBkGlJTZ3	192.168.100.143	38020	192.168.100.119	465	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024001	CoBfmg2RnU6x9LoRv4	192.168.100.143	38018	192.168.100.119	3000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024120	CcXLus2U9swaEmUkr3	192.168.100.143	38018	192.168.100.119	179	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024210	C2JRyulwEYXXHcOx7	192.168.100.143	38018	192.168.100.119	8443	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024303	CCDuvC3QM8jyICidd8	192.168.100.143	38018	192.168.100.119	5009	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024395	CZjh12NS20NIeWR36	192.168.100.143	38018	192.168.100.119	49153	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024484	CTY25q2PkuK4UvwrZe	192.168.100.143	38018	192.168.100.119	81	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024573	CHsnm62Xvvyc6xjU2c	192.168.100.143	38018	192.168.100.119	32768	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024662	CDXEKKYQuyMHDpyeg	192.168.100.143	38018	192.168.100.119	513	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024751	C8V8IQU7gAOS2Pbfh	192.168.100.143	38018	192.168.100.119	1029	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.024840	C1LQe34rObiNoxKYUa	192.168.100.143	38018	192.168.100.119	5051	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.114974	C8ZXvd1LUcgOvwZgY9	192.168.100.143	38020	192.168.100.119	9	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.115223	C32Frb38zl1Y5dSgCl	192.168.100.143	38020	192.168.100.119	3128	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.115355	CZDQRc1CcgRZDgpRAd	192.168.100.143	38020	192.168.100.119	5101	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.118401	Ceq3im3Eq0Xi8pur4i	192.168.100.143	38020	192.168.100.119	5357	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.118577	CFt2Jx2gwkAfEIJUl2	192.168.100.143	38020	192.168.100.119	5190	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.118669	CgjwPJ1AOhNp7QKr0a	192.168.100.143	38020	192.168.100.119	548	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.118765	Cwy3FD4KYGJU7phUpc	192.168.100.143	38018	192.168.100.119	49152	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.118857	C8i4bT1K65n3NZOOL6	192.168.100.143	38018	192.168.100.119	5631	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.118947	CRWFBD3AvKxWnsoSI8	192.168.100.143	38018	192.168.100.119	79	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.119035	CYN1gS1AUJAPNkrhb	192.168.100.143	38018	192.168.100.119	49157	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.119126	CsiIED1qQSuxDmXXy4	192.168.100.143	38018	192.168.100.119	3986	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.119214	CHkZov1511HcNI0b6k	192.168.100.143	38018	192.168.100.119	5000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.119303	CS2nWB4aYt6FXUNOv7	192.168.100.143	38018	192.168.100.119	2001	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.121894	CeFSni2AYxfStMJYhf	192.168.100.143	38018	192.168.100.119	1028	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122050	CmAaJt1OPJhNgoLSFh	192.168.100.143	38018	192.168.100.119	544	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122165	Ch7InZ3JvvRgrCwHu8	192.168.100.143	38018	192.168.100.119	543	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122257	Cg97LS3bwPXQTdp9lf	192.168.100.143	38018	192.168.100.119	4899	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122347	CZejWMHdZdPWqAuXj	192.168.100.143	38018	192.168.100.119	5800	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122437	CGEj6u21oTvfZJApTb	192.168.100.143	38018	192.168.100.119	26	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122526	CSQAraRvPKquskREg	192.168.100.143	38018	192.168.100.119	5432	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122616	CR9ePr1zhVetYhCDQ7	192.168.100.143	38018	192.168.100.119	873	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122706	CRFDls3AQ8qJ9ZIYWi	192.168.100.143	38018	192.168.100.119	2049	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122797	CtzJUnouSKbDevxYl	192.168.100.143	38018	192.168.100.119	7	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.122887	CluJ9L3F1oFaLGdl6f	192.168.100.143	38018	192.168.100.119	2121	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.125736	CeObmC13elJbboG0c9	192.168.100.143	38020	192.168.100.119	5051	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
